datetime,cluster_id,cluster_label,rental_count,year_month
2023-06-13 06:00:00,0,cluster_0,2476,2023-06
2023-06-13 06:00:00,1,cluster_1,1282,2023-06
2023-06-13 06:00:00,2,cluster_2,1389,2023-06
2023-06-13 07:00:00,0,cluster_0,7169,2023-06
2023-06-13 07:00:00,1,cluster_1,3076,2023-06
2023-06-13 07:00:00,2,cluster_2,3217,2023-06
2023-06-13 08:00:00,0,cluster_0,9088,2023-06
2023-06-13 08:00:00,1,cluster_1,4161,2023-06
2023-06-13 08:00:00,2,cluster_2,4731,2023-06
2023-06-13 09:00:00,0,cluster_0,3933,2023-06
2023-06-13 09:00:00,1,cluster_1,2155,2023-06
2023-06-13 09:00:00,2,cluster_2,2299,2023-06
2023-06-13 10:00:00,0,cluster_0,2452,2023-06
2023-06-13 10:00:00,1,cluster_1,1622,2023-06
2023-06-13 10:00:00,2,cluster_2,1530,2023-06
2023-06-13 11:00:00,0,cluster_0,3042,2023-06
2023-06-13 11:00:00,1,cluster_1,1925,2023-06
2023-06-13 11:00:00,2,cluster_2,1730,2023-06
2023-06-13 12:00:00,0,cluster_0,3147,2023-06
2023-06-13 12:00:00,1,cluster_1,2056,2023-06
2023-06-13 12:00:00,2,cluster_2,1895,2023-06
2023-06-13 13:00:00,0,cluster_0,2921,2023-06
2023-06-13 13:00:00,1,cluster_1,1994,2023-06
2023-06-13 13:00:00,2,cluster_2,1807,2023-06
2023-06-13 14:00:00,0,cluster_0,2725,2023-06
2023-06-13 14:00:00,1,cluster_1,1823,2023-06
2023-06-13 14:00:00,2,cluster_2,1689,2023-06
2023-06-13 15:00:00,0,cluster_0,3124,2023-06
2023-06-13 15:00:00,1,cluster_1,2154,2023-06
2023-06-13 15:00:00,2,cluster_2,1837,2023-06
2023-06-13 16:00:00,0,cluster_0,5143,2023-06
2023-06-13 16:00:00,1,cluster_1,3132,2023-06
2023-06-13 16:00:00,2,cluster_2,2846,2023-06
2023-06-13 17:00:00,0,cluster_0,8087,2023-06
2023-06-13 17:00:00,1,cluster_1,4080,2023-06
2023-06-13 17:00:00,2,cluster_2,4560,2023-06
2023-06-13 18:00:00,0,cluster_0,11542,2023-06
2023-06-13 18:00:00,1,cluster_1,5202,2023-06
2023-06-13 18:00:00,2,cluster_2,6489,2023-06
2023-06-13 19:00:00,0,cluster_0,7453,2023-06
2023-06-13 19:00:00,1,cluster_1,3907,2023-06
2023-06-13 19:00:00,2,cluster_2,4389,2023-06
2023-06-13 20:00:00,0,cluster_0,6458,2023-06
2023-06-13 20:00:00,1,cluster_1,3275,2023-06
2023-06-13 20:00:00,2,cluster_2,3589,2023-06
2023-06-13 21:00:00,0,cluster_0,5618,2023-06
2023-06-13 21:00:00,1,cluster_1,3056,2023-06
2023-06-13 21:00:00,2,cluster_2,3282,2023-06
2023-06-13 22:00:00,0,cluster_0,4641,2023-06
2023-06-13 22:00:00,1,cluster_1,2601,2023-06
2023-06-13 22:00:00,2,cluster_2,2679,2023-06
2023-06-13 23:00:00,0,cluster_0,2588,2023-06
2023-06-13 23:00:00,1,cluster_1,1590,2023-06
2023-06-13 23:00:00,2,cluster_2,1508,2023-06
2023-06-14 00:00:00,0,cluster_0,1660,2023-06
2023-06-14 00:00:00,1,cluster_1,1136,2023-06
2023-06-14 00:00:00,2,cluster_2,963,2023-06
2023-06-14 01:00:00,0,cluster_0,1068,2023-06
2023-06-14 01:00:00,1,cluster_1,787,2023-06
2023-06-14 01:00:00,2,cluster_2,683,2023-06
2023-06-14 02:00:00,0,cluster_0,661,2023-06
2023-06-14 02:00:00,1,cluster_1,525,2023-06
2023-06-14 02:00:00,2,cluster_2,403,2023-06
2023-06-14 03:00:00,0,cluster_0,413,2023-06
2023-06-14 03:00:00,1,cluster_1,381,2023-06
2023-06-14 03:00:00,2,cluster_2,244,2023-06
2023-06-14 04:00:00,0,cluster_0,417,2023-06
2023-06-14 04:00:00,1,cluster_1,276,2023-06
2023-06-14 04:00:00,2,cluster_2,215,2023-06
2023-06-14 05:00:00,0,cluster_0,919,2023-06
2023-06-14 05:00:00,1,cluster_1,567,2023-06
2023-06-14 05:00:00,2,cluster_2,504,2023-06
2023-06-14 06:00:00,0,cluster_0,2447,2023-06
2023-06-14 06:00:00,1,cluster_1,1225,2023-06
2023-06-14 06:00:00,2,cluster_2,1310,2023-06
2023-06-14 07:00:00,0,cluster_0,6974,2023-06
2023-06-14 07:00:00,1,cluster_1,3045,2023-06
2023-06-14 07:00:00,2,cluster_2,2980,2023-06
2023-06-14 08:00:00,0,cluster_0,8963,2023-06
2023-06-14 08:00:00,1,cluster_1,4049,2023-06
2023-06-14 08:00:00,2,cluster_2,4708,2023-06
2023-06-14 09:00:00,0,cluster_0,3959,2023-06
2023-06-14 09:00:00,1,cluster_1,2257,2023-06
2023-06-14 09:00:00,2,cluster_2,2442,2023-06
2023-06-14 10:00:00,0,cluster_0,2509,2023-06
2023-06-14 10:00:00,1,cluster_1,1631,2023-06
2023-06-14 10:00:00,2,cluster_2,1572,2023-06
2023-06-14 11:00:00,0,cluster_0,3068,2023-06
2023-06-14 11:00:00,1,cluster_1,1948,2023-06
2023-06-14 11:00:00,2,cluster_2,1709,2023-06
2023-06-14 12:00:00,0,cluster_0,3210,2023-06
2023-06-14 12:00:00,1,cluster_1,2077,2023-06
2023-06-14 12:00:00,2,cluster_2,1758,2023-06
2023-06-14 13:00:00,0,cluster_0,2173,2023-06
2023-06-14 13:00:00,1,cluster_1,1434,2023-06
2023-06-14 13:00:00,2,cluster_2,1201,2023-06
2023-06-14 14:00:00,0,cluster_0,1036,2023-06
2023-06-14 14:00:00,1,cluster_1,765,2023-06
2023-06-14 14:00:00,2,cluster_2,1399,2023-06
2023-06-14 15:00:00,0,cluster_0,2117,2023-06
2023-06-14 15:00:00,1,cluster_1,1368,2023-06
2023-06-14 15:00:00,2,cluster_2,1765,2023-06
2023-06-14 16:00:00,0,cluster_0,4051,2023-06
2023-06-14 16:00:00,1,cluster_1,2676,2023-06
2023-06-14 16:00:00,2,cluster_2,2702,2023-06
2023-06-14 17:00:00,0,cluster_0,7338,2023-06
2023-06-14 17:00:00,1,cluster_1,3637,2023-06
2023-06-14 17:00:00,2,cluster_2,4298,2023-06
2023-06-14 18:00:00,0,cluster_0,10620,2023-06
2023-06-14 18:00:00,1,cluster_1,5101,2023-06
2023-06-14 18:00:00,2,cluster_2,6286,2023-06
2023-06-14 19:00:00,0,cluster_0,6996,2023-06
2023-06-14 19:00:00,1,cluster_1,3716,2023-06
2023-06-14 19:00:00,2,cluster_2,4188,2023-06
2023-06-14 20:00:00,0,cluster_0,5808,2023-06
2023-06-14 20:00:00,1,cluster_1,3131,2023-06
2023-06-14 20:00:00,2,cluster_2,3457,2023-06
2023-06-14 21:00:00,0,cluster_0,5347,2023-06
2023-06-14 21:00:00,1,cluster_1,2906,2023-06
2023-06-14 21:00:00,2,cluster_2,3031,2023-06
2023-06-14 22:00:00,0,cluster_0,4450,2023-06
2023-06-14 22:00:00,1,cluster_1,2491,2023-06
2023-06-14 22:00:00,2,cluster_2,2597,2023-06
2023-06-14 23:00:00,0,cluster_0,2650,2023-06
2023-06-14 23:00:00,1,cluster_1,1634,2023-06
2023-06-14 23:00:00,2,cluster_2,1524,2023-06
2023-06-15 00:00:00,0,cluster_0,1698,2023-06
2023-06-15 00:00:00,1,cluster_1,1233,2023-06
2023-06-15 00:00:00,2,cluster_2,1053,2023-06
2023-06-15 01:00:00,0,cluster_0,1115,2023-06
2023-06-15 01:00:00,1,cluster_1,821,2023-06
2023-06-15 01:00:00,2,cluster_2,697,2023-06
2023-06-15 02:00:00,0,cluster_0,698,2023-06
2023-06-15 02:00:00,1,cluster_1,545,2023-06
2023-06-15 02:00:00,2,cluster_2,447,2023-06
2023-06-15 03:00:00,0,cluster_0,402,2023-06
2023-06-15 03:00:00,1,cluster_1,365,2023-06
2023-06-15 03:00:00,2,cluster_2,295,2023-06
2023-06-15 04:00:00,0,cluster_0,436,2023-06
2023-06-15 04:00:00,1,cluster_1,297,2023-06
2023-06-15 04:00:00,2,cluster_2,216,2023-06
2023-06-15 05:00:00,0,cluster_0,932,2023-06
2023-06-15 05:00:00,1,cluster_1,558,2023-06
2023-06-15 05:00:00,2,cluster_2,534,2023-06
2023-06-15 06:00:00,0,cluster_0,2504,2023-06
2023-06-15 06:00:00,1,cluster_1,1292,2023-06
2023-06-15 06:00:00,2,cluster_2,1288,2023-06
2023-06-15 07:00:00,0,cluster_0,6834,2023-06
2023-06-15 07:00:00,1,cluster_1,3042,2023-06
2023-06-15 07:00:00,2,cluster_2,2941,2023-06
2023-06-15 08:00:00,0,cluster_0,8859,2023-06
2023-06-15 08:00:00,1,cluster_1,3992,2023-06
2023-06-15 08:00:00,2,cluster_2,4466,2023-06
2023-06-15 09:00:00,0,cluster_0,3880,2023-06
2023-06-15 09:00:00,1,cluster_1,2160,2023-06
2023-06-15 09:00:00,2,cluster_2,2355,2023-06
2023-06-15 10:00:00,0,cluster_0,2445,2023-06
2023-06-15 10:00:00,1,cluster_1,1597,2023-06
2023-06-15 10:00:00,2,cluster_2,1605,2023-06
2023-06-15 11:00:00,0,cluster_0,2904,2023-06
2023-06-15 11:00:00,1,cluster_1,1851,2023-06
2023-06-15 11:00:00,2,cluster_2,1627,2023-06
2023-06-15 12:00:00,0,cluster_0,3135,2023-06
2023-06-15 12:00:00,1,cluster_1,2048,2023-06
2023-06-15 12:00:00,2,cluster_2,1982,2023-06
2023-06-15 13:00:00,0,cluster_0,2811,2023-06
2023-06-15 13:00:00,1,cluster_1,1993,2023-06
2023-06-15 13:00:00,2,cluster_2,1778,2023-06
2023-06-15 14:00:00,0,cluster_0,2800,2023-06
2023-06-15 14:00:00,1,cluster_1,1895,2023-06
2023-06-15 14:00:00,2,cluster_2,1784,2023-06
2023-06-15 15:00:00,0,cluster_0,3308,2023-06
2023-06-15 15:00:00,1,cluster_1,2162,2023-06
2023-06-15 15:00:00,2,cluster_2,2039,2023-06
2023-06-15 16:00:00,0,cluster_0,5155,2023-06
2023-06-15 16:00:00,1,cluster_1,3171,2023-06
2023-06-15 16:00:00,2,cluster_2,2952,2023-06
2023-06-15 17:00:00,0,cluster_0,7844,2023-06
2023-06-15 17:00:00,1,cluster_1,3813,2023-06
2023-06-15 17:00:00,2,cluster_2,4126,2023-06
2023-06-15 18:00:00,0,cluster_0,10885,2023-06
2023-06-15 18:00:00,1,cluster_1,5011,2023-06
2023-06-15 18:00:00,2,cluster_2,5899,2023-06
2023-06-15 19:00:00,0,cluster_0,7133,2023-06
2023-06-15 19:00:00,1,cluster_1,3608,2023-06
2023-06-15 19:00:00,2,cluster_2,3950,2023-06
2023-06-15 20:00:00,0,cluster_0,6035,2023-06
2023-06-15 20:00:00,1,cluster_1,3214,2023-06
2023-06-15 20:00:00,2,cluster_2,3332,2023-06
2023-06-15 21:00:00,0,cluster_0,5487,2023-06
2023-06-15 21:00:00,1,cluster_1,3046,2023-06
2023-06-15 21:00:00,2,cluster_2,3058,2023-06
2023-06-15 22:00:00,0,cluster_0,4801,2023-06
2023-06-15 22:00:00,1,cluster_1,2613,2023-06
2023-06-15 22:00:00,2,cluster_2,2570,2023-06
2023-06-15 23:00:00,0,cluster_0,2691,2023-06
2023-06-15 23:00:00,1,cluster_1,1581,2023-06
2023-06-15 23:00:00,2,cluster_2,1564,2023-06
2023-06-16 00:00:00,0,cluster_0,1884,2023-06
2023-06-16 00:00:00,1,cluster_1,1270,2023-06
2023-06-16 00:00:00,2,cluster_2,1063,2023-06
2023-06-16 01:00:00,0,cluster_0,1159,2023-06
2023-06-16 01:00:00,1,cluster_1,907,2023-06
2023-06-16 01:00:00,2,cluster_2,718,2023-06
2023-06-16 02:00:00,0,cluster_0,747,2023-06
2023-06-16 02:00:00,1,cluster_1,586,2023-06
2023-06-16 02:00:00,2,cluster_2,485,2023-06
2023-06-16 03:00:00,0,cluster_0,437,2023-06
2023-06-16 03:00:00,1,cluster_1,413,2023-06
2023-06-16 03:00:00,2,cluster_2,287,2023-06
2023-06-16 04:00:00,0,cluster_0,415,2023-06
2023-06-16 04:00:00,1,cluster_1,306,2023-06
2023-06-16 04:00:00,2,cluster_2,244,2023-06
2023-06-16 05:00:00,0,cluster_0,925,2023-06
2023-06-16 05:00:00,1,cluster_1,626,2023-06
2023-06-16 05:00:00,2,cluster_2,509,2023-06
2023-06-16 06:00:00,0,cluster_0,2336,2023-06
2023-06-16 06:00:00,1,cluster_1,1168,2023-06
2023-06-16 06:00:00,2,cluster_2,1280,2023-06
2023-06-16 07:00:00,0,cluster_0,6467,2023-06
2023-06-16 07:00:00,1,cluster_1,2896,2023-06
2023-06-16 07:00:00,2,cluster_2,2926,2023-06
2023-06-16 08:00:00,0,cluster_0,8524,2023-06
2023-06-16 08:00:00,1,cluster_1,3820,2023-06
2023-06-16 08:00:00,2,cluster_2,4203,2023-06
2023-06-16 09:00:00,0,cluster_0,3815,2023-06
2023-06-16 09:00:00,1,cluster_1,2103,2023-06
2023-06-16 09:00:00,2,cluster_2,2317,2023-06
2023-06-16 10:00:00,0,cluster_0,2495,2023-06
2023-06-16 10:00:00,1,cluster_1,1641,2023-06
2023-06-16 10:00:00,2,cluster_2,1621,2023-06
2023-06-16 11:00:00,0,cluster_0,2959,2023-06
2023-06-16 11:00:00,1,cluster_1,1865,2023-06
2023-06-16 11:00:00,2,cluster_2,1719,2023-06
2023-06-16 12:00:00,0,cluster_0,3324,2023-06
2023-06-16 12:00:00,1,cluster_1,2057,2023-06
2023-06-16 12:00:00,2,cluster_2,1942,2023-06
2023-06-16 13:00:00,0,cluster_0,3042,2023-06
2023-06-16 13:00:00,1,cluster_1,1954,2023-06
2023-06-16 13:00:00,2,cluster_2,1862,2023-06
2023-06-16 14:00:00,0,cluster_0,3027,2023-06
2023-06-16 14:00:00,1,cluster_1,1991,2023-06
2023-06-16 14:00:00,2,cluster_2,1851,2023-06
2023-06-16 15:00:00,0,cluster_0,3936,2023-06
2023-06-16 15:00:00,1,cluster_1,2441,2023-06
2023-06-16 15:00:00,2,cluster_2,2140,2023-06
2023-06-16 16:00:00,0,cluster_0,5116,2023-06
2023-06-16 16:00:00,1,cluster_1,2944,2023-06
2023-06-16 16:00:00,2,cluster_2,2865,2023-06
2023-06-16 17:00:00,0,cluster_0,7881,2023-06
2023-06-16 17:00:00,1,cluster_1,3848,2023-06
2023-06-16 17:00:00,2,cluster_2,4478,2023-06
2023-06-16 18:00:00,0,cluster_0,10386,2023-06
2023-06-16 18:00:00,1,cluster_1,4957,2023-06
2023-06-16 18:00:00,2,cluster_2,5696,2023-06
2023-06-16 19:00:00,0,cluster_0,6969,2023-06
2023-06-16 19:00:00,1,cluster_1,3606,2023-06
2023-06-16 19:00:00,2,cluster_2,3971,2023-06
2023-06-16 20:00:00,0,cluster_0,5747,2023-06
2023-06-16 20:00:00,1,cluster_1,3039,2023-06
2023-06-16 20:00:00,2,cluster_2,3281,2023-06
2023-06-16 21:00:00,0,cluster_0,5229,2023-06
2023-06-16 21:00:00,1,cluster_1,2846,2023-06
2023-06-16 21:00:00,2,cluster_2,3089,2023-06
2023-06-16 22:00:00,0,cluster_0,4930,2023-06
2023-06-16 22:00:00,1,cluster_1,2814,2023-06
2023-06-16 22:00:00,2,cluster_2,2767,2023-06
2023-06-16 23:00:00,0,cluster_0,3469,2023-06
2023-06-16 23:00:00,1,cluster_1,1887,2023-06
2023-06-16 23:00:00,2,cluster_2,1871,2023-06
2023-06-17 00:00:00,0,cluster_0,2526,2023-06
2023-06-17 00:00:00,1,cluster_1,1435,2023-06
2023-06-17 00:00:00,2,cluster_2,1327,2023-06
2023-06-17 01:00:00,0,cluster_0,1761,2023-06
2023-06-17 01:00:00,1,cluster_1,1155,2023-06
2023-06-17 01:00:00,2,cluster_2,942,2023-06
2023-06-17 02:00:00,0,cluster_0,1094,2023-06
2023-06-17 02:00:00,1,cluster_1,860,2023-06
2023-06-17 02:00:00,2,cluster_2,592,2023-06
2023-06-17 03:00:00,0,cluster_0,752,2023-06
2023-06-17 03:00:00,1,cluster_1,485,2023-06
2023-06-17 03:00:00,2,cluster_2,426,2023-06
2023-06-17 04:00:00,0,cluster_0,556,2023-06
2023-06-17 04:00:00,1,cluster_1,365,2023-06
2023-06-17 04:00:00,2,cluster_2,258,2023-06
2023-06-17 05:00:00,0,cluster_0,610,2023-06
2023-06-17 05:00:00,1,cluster_1,397,2023-06
2023-06-17 05:00:00,2,cluster_2,334,2023-06
2023-06-17 06:00:00,0,cluster_0,1112,2023-06
2023-06-17 06:00:00,1,cluster_1,586,2023-06
2023-06-17 06:00:00,2,cluster_2,579,2023-06
2023-06-17 07:00:00,0,cluster_0,1605,2023-06
2023-06-17 07:00:00,1,cluster_1,929,2023-06
2023-06-17 07:00:00,2,cluster_2,906,2023-06
2023-06-17 08:00:00,0,cluster_0,2669,2023-06
2023-06-17 08:00:00,1,cluster_1,1598,2023-06
2023-06-17 08:00:00,2,cluster_2,1513,2023-06
2023-06-17 09:00:00,0,cluster_0,3224,2023-06
2023-06-17 09:00:00,1,cluster_1,1815,2023-06
2023-06-17 09:00:00,2,cluster_2,1823,2023-06
2023-06-17 10:00:00,0,cluster_0,3315,2023-06
2023-06-17 10:00:00,1,cluster_1,1798,2023-06
2023-06-17 10:00:00,2,cluster_2,1882,2023-06
2023-06-17 11:00:00,0,cluster_0,3542,2023-06
2023-06-17 11:00:00,1,cluster_1,2001,2023-06
2023-06-17 11:00:00,2,cluster_2,2071,2023-06
2023-06-17 12:00:00,0,cluster_0,3877,2023-06
2023-06-17 12:00:00,1,cluster_1,2120,2023-06
2023-06-17 12:00:00,2,cluster_2,2228,2023-06
2023-06-17 13:00:00,0,cluster_0,3954,2023-06
2023-06-17 13:00:00,1,cluster_1,2236,2023-06
2023-06-17 13:00:00,2,cluster_2,2333,2023-06
2023-06-17 14:00:00,0,cluster_0,3727,2023-06
2023-06-17 14:00:00,1,cluster_1,2145,2023-06
2023-06-17 14:00:00,2,cluster_2,2224,2023-06
2023-06-17 15:00:00,0,cluster_0,4039,2023-06
2023-06-17 15:00:00,1,cluster_1,2128,2023-06
2023-06-17 15:00:00,2,cluster_2,2411,2023-06
2023-06-17 16:00:00,0,cluster_0,4532,2023-06
2023-06-17 16:00:00,1,cluster_1,2396,2023-06
2023-06-17 16:00:00,2,cluster_2,2824,2023-06
2023-06-17 17:00:00,0,cluster_0,5210,2023-06
2023-06-17 17:00:00,1,cluster_1,2831,2023-06
2023-06-17 17:00:00,2,cluster_2,3263,2023-06
2023-06-17 18:00:00,0,cluster_0,5686,2023-06
2023-06-17 18:00:00,1,cluster_1,3078,2023-06
2023-06-17 18:00:00,2,cluster_2,3447,2023-06
2023-06-17 19:00:00,0,cluster_0,5407,2023-06
2023-06-17 19:00:00,1,cluster_1,2818,2023-06
2023-06-17 19:00:00,2,cluster_2,3009,2023-06
2023-06-17 20:00:00,0,cluster_0,5185,2023-06
2023-06-17 20:00:00,1,cluster_1,2717,2023-06
2023-06-17 20:00:00,2,cluster_2,3128,2023-06
2023-06-17 21:00:00,0,cluster_0,5277,2023-06
2023-06-17 21:00:00,1,cluster_1,2609,2023-06
2023-06-17 21:00:00,2,cluster_2,3032,2023-06
2023-06-17 22:00:00,0,cluster_0,4339,2023-06
2023-06-17 22:00:00,1,cluster_1,2337,2023-06
2023-06-17 22:00:00,2,cluster_2,2789,2023-06
2023-06-17 23:00:00,0,cluster_0,3073,2023-06
2023-06-17 23:00:00,1,cluster_1,1832,2023-06
2023-06-17 23:00:00,2,cluster_2,1792,2023-06
2023-06-18 00:00:00,0,cluster_0,2340,2023-06
2023-06-18 00:00:00,1,cluster_1,1491,2023-06
2023-06-18 00:00:00,2,cluster_2,1360,2023-06
2023-06-18 01:00:00,0,cluster_0,1607,2023-06
2023-06-18 01:00:00,1,cluster_1,1085,2023-06
2023-06-18 01:00:00,2,cluster_2,915,2023-06
2023-06-18 02:00:00,0,cluster_0,1107,2023-06
2023-06-18 02:00:00,1,cluster_1,767,2023-06
2023-06-18 02:00:00,2,cluster_2,612,2023-06
2023-06-18 03:00:00,0,cluster_0,713,2023-06
2023-06-18 03:00:00,1,cluster_1,483,2023-06
2023-06-18 03:00:00,2,cluster_2,423,2023-06
2023-06-18 04:00:00,0,cluster_0,446,2023-06
2023-06-18 04:00:00,1,cluster_1,320,2023-06
2023-06-18 04:00:00,2,cluster_2,237,2023-06
2023-06-18 05:00:00,0,cluster_0,464,2023-06
2023-06-18 05:00:00,1,cluster_1,352,2023-06
2023-06-18 05:00:00,2,cluster_2,280,2023-06
2023-06-18 06:00:00,0,cluster_0,762,2023-06
2023-06-18 06:00:00,1,cluster_1,469,2023-06
2023-06-18 06:00:00,2,cluster_2,432,2023-06
2023-06-18 07:00:00,0,cluster_0,1163,2023-06
2023-06-18 07:00:00,1,cluster_1,694,2023-06
2023-06-18 07:00:00,2,cluster_2,705,2023-06
2023-06-18 08:00:00,0,cluster_0,1833,2023-06
2023-06-18 08:00:00,1,cluster_1,1036,2023-06
2023-06-18 08:00:00,2,cluster_2,1014,2023-06
2023-06-18 09:00:00,0,cluster_0,2329,2023-06
2023-06-18 09:00:00,1,cluster_1,1304,2023-06
2023-06-18 09:00:00,2,cluster_2,1342,2023-06
2023-06-18 10:00:00,0,cluster_0,2666,2023-06
2023-06-18 10:00:00,1,cluster_1,1506,2023-06
2023-06-18 10:00:00,2,cluster_2,1426,2023-06
2023-06-18 11:00:00,0,cluster_0,2713,2023-06
2023-06-18 11:00:00,1,cluster_1,1584,2023-06
2023-06-18 11:00:00,2,cluster_2,1670,2023-06
2023-06-18 12:00:00,0,cluster_0,3082,2023-06
2023-06-18 12:00:00,1,cluster_1,1760,2023-06
2023-06-18 12:00:00,2,cluster_2,1826,2023-06
2023-06-18 13:00:00,0,cluster_0,3393,2023-06
2023-06-18 13:00:00,1,cluster_1,1760,2023-06
2023-06-18 13:00:00,2,cluster_2,1910,2023-06
2023-06-18 14:00:00,0,cluster_0,3324,2023-06
2023-06-18 14:00:00,1,cluster_1,1650,2023-06
2023-06-18 14:00:00,2,cluster_2,1836,2023-06
2023-06-18 15:00:00,0,cluster_0,3416,2023-06
2023-06-18 15:00:00,1,cluster_1,1851,2023-06
2023-06-18 15:00:00,2,cluster_2,1999,2023-06
2023-06-18 16:00:00,0,cluster_0,3833,2023-06
2023-06-18 16:00:00,1,cluster_1,1974,2023-06
2023-06-18 16:00:00,2,cluster_2,2343,2023-06
2023-06-18 17:00:00,0,cluster_0,4464,2023-06
2023-06-18 17:00:00,1,cluster_1,2260,2023-06
2023-06-18 17:00:00,2,cluster_2,2634,2023-06
2023-06-18 18:00:00,0,cluster_0,5084,2023-06
2023-06-18 18:00:00,1,cluster_1,2583,2023-06
2023-06-18 18:00:00,2,cluster_2,2945,2023-06
2023-06-18 19:00:00,0,cluster_0,5268,2023-06
2023-06-18 19:00:00,1,cluster_1,2631,2023-06
2023-06-18 19:00:00,2,cluster_2,2989,2023-06
2023-06-18 20:00:00,0,cluster_0,5345,2023-06
2023-06-18 20:00:00,1,cluster_1,2785,2023-06
2023-06-18 20:00:00,2,cluster_2,3180,2023-06
2023-06-18 21:00:00,0,cluster_0,4589,2023-06
2023-06-18 21:00:00,1,cluster_1,2473,2023-06
2023-06-18 21:00:00,2,cluster_2,2718,2023-06
2023-06-18 22:00:00,0,cluster_0,3428,2023-06
2023-06-18 22:00:00,1,cluster_1,2075,2023-06
2023-06-18 22:00:00,2,cluster_2,2188,2023-06
2023-06-18 23:00:00,0,cluster_0,2340,2023-06
2023-06-18 23:00:00,1,cluster_1,1438,2023-06
2023-06-18 23:00:00,2,cluster_2,1306,2023-06
2023-06-19 00:00:00,0,cluster_0,1574,2023-06
2023-06-19 00:00:00,1,cluster_1,1041,2023-06
2023-06-19 00:00:00,2,cluster_2,907,2023-06
2023-06-19 01:00:00,0,cluster_0,899,2023-06
2023-06-19 01:00:00,1,cluster_1,690,2023-06
2023-06-19 01:00:00,2,cluster_2,524,2023-06
2023-06-19 02:00:00,0,cluster_0,561,2023-06
2023-06-19 02:00:00,1,cluster_1,454,2023-06
2023-06-19 02:00:00,2,cluster_2,347,2023-06
2023-06-19 03:00:00,0,cluster_0,352,2023-06
2023-06-19 03:00:00,1,cluster_1,351,2023-06
2023-06-19 03:00:00,2,cluster_2,222,2023-06
2023-06-19 04:00:00,0,cluster_0,412,2023-06
2023-06-19 04:00:00,1,cluster_1,280,2023-06
2023-06-19 04:00:00,2,cluster_2,206,2023-06
2023-06-19 05:00:00,0,cluster_0,987,2023-06
2023-06-19 05:00:00,1,cluster_1,621,2023-06
2023-06-19 05:00:00,2,cluster_2,573,2023-06
2023-06-19 06:00:00,0,cluster_0,2517,2023-06
2023-06-19 06:00:00,1,cluster_1,1264,2023-06
2023-06-19 06:00:00,2,cluster_2,1306,2023-06
2023-06-19 07:00:00,0,cluster_0,6618,2023-06
2023-06-19 07:00:00,1,cluster_1,2804,2023-06
2023-06-19 07:00:00,2,cluster_2,2913,2023-06
2023-06-19 08:00:00,0,cluster_0,7972,2023-06
2023-06-19 08:00:00,1,cluster_1,3469,2023-06
2023-06-19 08:00:00,2,cluster_2,3848,2023-06
2023-06-19 09:00:00,0,cluster_0,3307,2023-06
2023-06-19 09:00:00,1,cluster_1,1947,2023-06
2023-06-19 09:00:00,2,cluster_2,2099,2023-06
2023-06-19 10:00:00,0,cluster_0,2064,2023-06
2023-06-19 10:00:00,1,cluster_1,1488,2023-06
2023-06-19 10:00:00,2,cluster_2,1383,2023-06
2023-06-19 11:00:00,0,cluster_0,2594,2023-06
2023-06-19 11:00:00,1,cluster_1,1604,2023-06
2023-06-19 11:00:00,2,cluster_2,1402,2023-06
2023-06-19 12:00:00,0,cluster_0,2633,2023-06
2023-06-19 12:00:00,1,cluster_1,1634,2023-06
2023-06-19 12:00:00,2,cluster_2,1483,2023-06
2023-06-19 13:00:00,0,cluster_0,2404,2023-06
2023-06-19 13:00:00,1,cluster_1,1507,2023-06
2023-06-19 13:00:00,2,cluster_2,1476,2023-06
2023-06-19 14:00:00,0,cluster_0,2218,2023-06
2023-06-19 14:00:00,1,cluster_1,1488,2023-06
2023-06-19 14:00:00,2,cluster_2,1321,2023-06
2023-06-19 15:00:00,0,cluster_0,3015,2023-06
2023-06-19 15:00:00,1,cluster_1,1874,2023-06
2023-06-19 15:00:00,2,cluster_2,1610,2023-06
2023-06-19 16:00:00,0,cluster_0,4259,2023-06
2023-06-19 16:00:00,1,cluster_1,2568,2023-06
2023-06-19 16:00:00,2,cluster_2,2331,2023-06
2023-06-19 17:00:00,0,cluster_0,7019,2023-06
2023-06-19 17:00:00,1,cluster_1,3413,2023-06
2023-06-19 17:00:00,2,cluster_2,3669,2023-06
2023-06-19 18:00:00,0,cluster_0,10614,2023-06
2023-06-19 18:00:00,1,cluster_1,4916,2023-06
2023-06-19 18:00:00,2,cluster_2,5709,2023-06
2023-06-19 19:00:00,0,cluster_0,6916,2023-06
2023-06-19 19:00:00,1,cluster_1,3583,2023-06
2023-06-19 19:00:00,2,cluster_2,3669,2023-06
2023-06-19 20:00:00,0,cluster_0,6169,2023-06
2023-06-19 20:00:00,1,cluster_1,3223,2023-06
2023-06-19 20:00:00,2,cluster_2,3327,2023-06
2023-06-19 21:00:00,0,cluster_0,5447,2023-06
2023-06-19 21:00:00,1,cluster_1,2972,2023-06
2023-06-19 21:00:00,2,cluster_2,3019,2023-06
2023-06-19 22:00:00,0,cluster_0,4399,2023-06
2023-06-19 22:00:00,1,cluster_1,2495,2023-06
2023-06-19 22:00:00,2,cluster_2,2389,2023-06
2023-06-19 23:00:00,0,cluster_0,2527,2023-06
2023-06-19 23:00:00,1,cluster_1,1515,2023-06
